x	y	v_x	v_y	radius	mass	count	energy
0.7240159717390282	0.05370444857965673	-0.9253183007593315	-0.3791913003747096	0.001	0.001	0.0	0.0005	
0.8044339965379439	0.5274730758103185	0.9497919928831967	-0.3128820388820132	0.001	0.001	0.0	0.0005	
0.40988328255734174	0.5334975131491009	-0.5104771263850039	-0.8598913323424704	0.001	0.001	0.0	0.0005	
0.43352643143353875	0.3662213632334701	0.02678054900925399	-0.9996413367777279	0.001	0.001	0.0	0.0004999999999999999	
0.8281184492972262	0.6936537794277591	0.7913334109444143	0.6113848482936739	0.001	0.001	0.0	0.0005	
0.845740974481678	0.12774548789760365	0.08750799993818922	0.9961638168227241	0.001	0.001	0.0	0.0005	
0.957156310427763	0.0013523481205106602	-0.2051782801473178	-0.9787246156891063	0.001	0.001	0.0	0.0005	
0.5336065741213494	0.6735570836728904	-0.38537870868561347	-0.9227585008504712	0.001	0.001	0.0	0.0004999999999999999	
0.6234758447091677	0.6160318550685453	-0.15147161609881393	0.9884616075075519	0.001	0.001	0.0	0.0005	
0.7576005544570521	0.24134578257139472	-0.025210997216726247	-0.9996821522960877	0.001	0.001	0.0	0.0005	
0.7707775519830511	0.6812106167826766	-0.5081906019553746	0.8612446296402864	0.001	0.001	0.0	0.0005	
0.18082587694013563	0.353826659731034	0.6932826127316719	0.7206658163697975	0.001	0.001	0.0	0.0005	
0.47471617530073784	0.16944753131843138	-0.5853499812793579	0.810780734487602	0.001	0.001	0.0	0.0005	
0.29859191411335173	0.7524394073426957	-0.8643808968196303	0.5028376131648186	0.001	0.001	0.0	0.0005	
0.9742174136784636	0.36539217843874305	-0.9835249086970859	0.180772658254474	0.001	0.001	0.0	0.0004999999999999999	
0.9621433231202323	0.22109420226809995	-0.9605513533613251	-0.27810267448503034	0.001	0.001	0.0	0.0005	
0.6289089499558063	0.8487410777291406	-0.792275666680269	-0.6101633125535615	0.001	0.001	0.0	0.0005	
0.4335280323308346	0.5263496240143983	0.5603674636230589	-0.8282441099776441	0.001	0.001	0.0	0.0005	
0.391864259366111	0.03758913331505154	0.9266523661614932	-0.3759193959977406	0.001	0.001	0.0	0.0005	
0.40003139755609096	0.08905907146985625	0.567495232790109	-0.8233766821816731	0.001	0.001	0.0	0.0005	
0.5790317992165079	0.3924147167200891	-0.9563845693951037	0.2921105191925516	0.001	0.001	0.0	0.0005	
0.46319162717924867	0.12120361062722673	0.827466207872303	0.5615155161074631	0.001	0.001	0.0	0.0005	
0.3120580951860705	0.9898395775882354	-0.9853262832514982	0.170681327431528	0.001	0.001	0.0	0.0005	
0.038543292666479045	0.3206433010713716	-0.34152333374541205	0.9398732959859111	0.001	0.001	0.0	0.0005	
0.8520202744730665	0.7583054668824158	0.9815342533844355	-0.19128645909488423	0.001	0.001	0.0	0.0005	
0.5392101878520563	0.07182834918582848	-0.9759148025264937	0.2181520071181445	0.001	0.001	0.0	0.0005	
0.3498501720892895	0.18112583883379596	0.995122601195107	0.09864587467646065	0.001	0.001	0.0	0.0004999999999999999	
0.5035104846785803	0.12401637892102402	-0.44612684579268347	0.8949697410879718	0.001	0.001	0.0	0.0005	
0.6360262641250087	0.25300888461392046	0.2537387874054699	0.9672727783650286	0.001	0.001	0.0	0.0004999999999999999	
0.6953899990277972	0.8563980022651771	0.8307974083809858	-0.5565749421483485	0.001	0.001	0.0	0.0005	
0.5018914168628894	0.7623056446478633	0.04322143195933054	-0.9990655172807161	0.001	0.001	0.0	0.0004999999999999999	
0.19287309375115602	0.2566079946661386	-0.9076788143013642	0.41966554548648566	0.001	0.001	0.0	0.0005	
0.24552791654708073	0.474731366676965	0.9517651093880756	-0.306827600700303	0.001	0.001	0.0	0.0005	
0.1021396079012098	0.6965174618907934	-0.8482725857726037	-0.5295598363043225	0.001	0.001	0.0	0.0005	
0.7173737346724387	0.29719531371235774	0.5666388872909851	0.823966244095979	0.001	0.001	0.0	0.0005	
0.32969498491075533	0.5396311745813236	-0.7523525710240223	-0.6587606612978217	0.001	0.001	0.0	0.0004999999999999999	
0.18342703962200124	0.6540546892273293	0.4020373792930942	0.9156232553027149	0.001	0.001	0.0	0.0004999999999999999	
0.7710544319313066	0.697966717939809	0.5975174244639048	-0.801855926873414	0.001	0.001	0.0	0.0005	
0.8980796325811671	0.03624242454890836	0.30062556473612984	-0.9537422449630104	0.001	0.001	0.0	0.0005	
0.15533717193753183	0.8847776780763383	0.6139200420928936	0.7893682169410292	0.001	0.001	0.0	0.0005	
0.3923971344033732	0.7440674949270141	0.1603960008880497	-0.9870527457532959	0.001	0.001	0.0	0.0005	
0.9389291042266852	0.83221228087266	0.10328877185178166	0.9946514111030812	0.001	0.001	0.0	0.0005	
0.10709773833203529	0.6710100611301284	-0.7494848203475861	0.6620215284026242	0.001	0.001	0.0	0.0005	
0.8543506160133374	0.8095384632191025	-0.5488306126240239	-0.8359335850692557	0.001	0.001	0.0	0.0005	
0.6101177439349881	0.8196307327594832	-0.5196446714644093	0.8543824760718387	0.001	0.001	0.0	0.0004999999999999999	
0.9772584643642581	0.9868181636665077	-0.030387201661917235	-0.9995382023590484	0.001	0.001	0.0	0.0005	
0.18484432951717222	0.8012844103832686	-0.5350447375802733	0.8448237264587546	0.001	0.001	0.0	0.0005	
0.1706915923276462	0.24408927293385085	0.9962059979134998	0.08702648861793721	0.001	0.001	0.0	0.0005	
0.5811311451378476	0.8817288441983562	0.6582738328813904	0.7527785603639647	0.001	0.001	0.0	0.0005	
0.9298558037190636	0.4288656318486279	0.009659109268003986	-0.9999533497159498	0.001	0.001	0.0	0.0004999999999999999	
0.6777476222046435	0.16390790761585938	-0.12594213521771988	0.9920375892962935	0.001	0.001	0.0	0.0004999999999999999	
